PROGRESS,CTIME,ID,HASH,COLOR,MODE,FONTSIZE,TEXT
375.507,2023-09-25 00:38:02,1413331822150347264,1e07f1f5,#FFFFFF,1,25,soyo名字连汉字都没有，不可能搞错的（
375.836,2023-09-26 19:00:11,1414611328626139648,f4392882,#FFFFFF,1,25,问同班和随便抓个路人问还是有区别的吧
375.86,2023-08-12 16:32:59,1381922330481080832,38bed3b3,#FFFFFF,1,25,箭疮复发
376.008,2023-09-22 23:47:58,1411857068742391552,ffe979fa,#FFFFFF,1,25,装感冒逃学，不学无术
377.511,2023-08-15 02:45:05,1383679961398784256,29e11559,#FFFFFF,1,25,遭回力标击打，重伤卧床
377.84,2023-08-19 04:59:54,1386646919102628608,4d74b3ac,#FFFFFF,1,25,地方不一样了，这是贵女子学园
378.593,2023-08-14 23:53:30,1383593603355448832,c8117056,#FFFFFF,5,25,这是贵族学校，里面全是大佬的孩子，闯一个试试？
379.592,2023-08-13 21:10:38,1382786854272730624,33b7adb2,#FFFFFF,1,25,前面的，学校不同，规矩肯定不一样（狗头)
380.76,2023-08-16 13:00:23,1384714434311882240,13036809,#FFFFFF,1,25,素伯约高呼“非战之罪”吐血而亡
384.149,2023-08-12 19:23:27,1382008132754086400,b2bb272e,#FFFFFF,1,25,谁说箭疮复发的xswl
385.425,2023-08-18 00:10:31,1385776499268802816,52477c37,#FFFFFF,1,25,多分，风邪
385.641,2023-08-12 20:26:21,1382039792300547072,15e797fe,#FFFFFF,1,25,是箭疮复发（
386.613,2023-08-14 19:07:15,1383449531949210368,8a8dff6c,#FFFFFF,1,25,是神罚罢（无慈悲）
387.764,2023-08-14 21:30:31,1383521640004269312,51547d32,#FFFFFF,1,25,高中没有保安大叔就不河里
388.128,2023-10-01 14:06:03,1418087167686766592,ea790349,#FFFFFF,1,25,内心感冒了，也是感冒
388.133,2023-09-28 21:56:56,1416149839170903808,24ca2f04,#FFFFFF,1,25,旧病复发也
388.183,2023-08-17 20:28:59,1385664997799304704,875e9eec,#FFFFFF,1,25,名侦探
388.252,2023-09-25 21:51:24,1413972733502738688,62c930e2,#FFFFFF,1,25,心病
389.906,2023-08-18 17:09:41,1386289459234210304,94b741c4,#FFFFFF,1,25,箭疮复发（）
390.453,2023-09-25 00:48:42,1413337192302119424,70b686e9,#FFFFFF,1,25,顶级光影
391.091,2023-08-16 01:36:40,1384370307363950592,953c01e1,#FFFFFF,1,25,气的肺炸了（
391.929,2023-09-24 23:07:57,1413286484282594048,afbcad88,#FFFFFF,1,25,等下，随便遇到两个人正好就是soyo的同学呀？！
392.011,2023-09-25 12:45:34,1413698005106088960,af0d4abf,#FFFFFF,1,25,仮病だ、仮病
393.97,2023-10-01 18:49:12,1418229678543570944,8d81c721,#FFFFFF,1,25,灯：哥哥不会生气吧？不像我，只会心疼哥哥。
397.275,2023-09-30 22:30:18,1417616186858118656,136a7db8,#FFFFFF,5,25,我，到家啦
397.652,2023-09-29 01:32:30,1416258337829321472,e7165c0b,#FFFFFF,1,25,抄家！
398.948,2023-08-19 21:58:43,1411716562519815424,7e60b903,#FFFFFF,1,25,探头爱音可爱
400.091,2023-09-26 14:46:22,1414483574815908352,68e6bbb4,#FFFFFF,1,25,责任越大，责任就越大
400.873,2023-10-01 20:20:11,1418275471636017920,0d886cdd,#FFFFFF,1,25,她阳了
402.03,2023-08-12 17:23:07,1381947561744915456,406771ad,#FFFFFF,1,25,探头可爱捏
405.94,2023-10-01 16:22:21,1418155764119598848,230bb034,#FFFFFF,1,25,灯家就在月之森后面
405.966,2023-08-12 16:49:43,1381930751410444288,7246b6dc,#FFFFFF,1,25,win
406.645,2023-08-13 18:36:24,1382709223234145792,13a6abed,#FFFFFF,1,25,顺势进个家，回个房
406.765,2023-08-12 19:12:34,1382002656931067392,26908b38,#FFFFFF,1,25,进闺房捏
406.777,2023-08-13 02:45:18,1382230522268265984,3ad0ae43,#FFFFFF,1,25,完全胜利
406.883,2023-08-12 23:29:16,1382131857600086528,425f7d48,#FFFFFF,1,25,赢！
407.419,2023-08-12 09:20:33,1381704679926312960,1a0bc7aa,#FFFFFF,1,25,赢！
407.922,2023-08-11 23:59:19,1381422206109855744,ce4fab20,#FFFFFF,1,25,第二个进灯房间的女人
408.042,2023-08-15 22:09:30,1384266030372681984,d3925fb3,#FFFFFF,1,25,我家还蛮大的
408.344,2023-08-11 21:55:19,1381359795688367360,62f7c77c,#FFFFFF,1,25,赚到
408.495,2023-08-13 20:46:25,1382774664308520448,37d1f6bb,#FFFFFF,1,25,立希又输
408.566,2023-08-13 13:20:23,1382550171400949504,af3099bd,#FFFFFF,1,25,立希女士——
408.709,2023-08-14 21:42:32,1383527689717111552,4a810e66,#FEF102,5,25,赢！
408.714,2023-08-16 22:06:47,1384989442015821824,cf90c9d3,#FFFFFF,5,25,裹甲衔枚 劫营如入无人之境
409.059,2023-08-13 23:26:06,1382855038170755840,b74d20ec,#FFFFFF,1,25,进家门了，赢！
409.675,2023-08-15 12:11:01,1383964809695042304,ca6a293b,#FFFFFF,1,25,立希：哈？
409.875,2023-09-29 22:59:29,1416906103060469760,645a7602,#FFFFFF,1,25,灯家的布局和小时候以及和祥子相遇时有区别
409.91,2023-08-13 20:38:15,1382770557270938368,bfbf4ae5,#FFFFFF,1,25,rikki输麻了
409.955,2023-09-23 00:44:36,1411885573249198336,d9cd801b,#FFFFFF,1,25,立希：让我想想还有谁没来过灯的家
409.968,2023-08-14 00:49:10,1382896843117225472,4611a894,#FFFFFF,1,25,便宜赤道仪
410.152,2023-08-14 04:59:09,1383022668915433728,35b8b5aa,#FFFFFF,1,25,大win特win
410.297,2023-08-12 04:33:02,1381559971866916608,ded9252f,#FFFFFF,1,25,我家还蛮大的
410.481,2023-08-16 22:40:19,1385006324634809600,476c00c6,#FEF102,1,25,赢
410.695,2023-09-27 06:04:09,1414945515971375104,fc59d871,#FFFFFF,1,25,登堂入室了
410.7,2023-09-24 22:01:31,1413253047257377280,c4f2510f,#FFFFFF,1,25,立希女士每次送灯回家 然而每次都没进过家门
410.8,2023-08-13 12:24:18,1382521944783680000,e0852a04,#FFFFFF,1,25,win!
410.932,2023-09-25 01:15:34,1413350713723064064,cd7a1a2d,#FFFFFF,1,25,taki女士一年走不到的地方，anon不到一个月就到了
411.092,2023-08-12 14:25:32,1381858183080908032,48c242aa,#FFFFFF,1,25,再演
411.112,2023-08-12 00:12:21,1381428761261628672,6d52f770,#FFFFFF,1,25,某个女士从来没来过的地方
411.204,2023-09-23 23:54:27,1412585114554450176,6956c352,#FFFFFF,1,25,立希大输特输
411.216,2023-09-23 20:06:15,1412470255988905984,3872f82a,#FFFFFF,1,25,赢！
411.525,2023-08-16 13:52:15,1384740532537938176,13036809,#FFFFFF,1,25,偷渡阴平，直取成都！
411.6,2023-09-24 12:53:47,1412977362718631168,34f0393b,#FFFFFF,1,25,立希女士送灯回家那么久都没进过房间——
411.796,2023-08-16 23:26:37,1385029624563651072,3a84d965,#FFFFFF,1,25,爱音赢得透彻
411.823,2023-09-27 03:11:52,1414858800623822592,16f49ed5,#FFFFFF,1,25,立希输麻了
411.907,2023-08-14 17:49:26,1383410365596971520,714f39a3,#FFFFFF,1,25,赢
411.952,2023-09-25 23:46:20,1414030575303813376,c97b04a2,#FFFFFF,1,25,可愛い物がいっぱい
412.152,2023-08-18 22:40:20,1386455876902307328,dcb27376,#FFFF00,5,25,完  全  胜  利
412.155,2023-08-19 22:48:11,1411716563878769920,7825aa8d,#FFFFFF,1,25,赢！‘
412.18,2023-08-13 09:24:08,1382431263604126976,6b9c5091,#FFFFFF,1,25,rikki大失败
412.334,2023-08-11 21:28:48,1381346443524483840,e789068c,#FFFFFF,1,25,立希輸麻了
412.442,2023-09-28 12:35:35,1415867307028206080,303fe71f,#FFFFFF,1,25,赢！
412.453,2023-09-24 07:31:54,1412815354916671488,59adc16d,#FFFFFF,1,25,赢了
412.698,2023-09-29 13:58:45,1416633935647289856,b705d458,#FFFFFF,1,25,赢！
412.757,2023-08-15 16:57:30,1384108996939582208,a57883fc,#FFFFFF,1,25,win！
412.936,2023-09-23 19:32:03,1412453043454351616,7b2eb8f4,#FFFFFF,1,25,夜袭敌军，挫其锐气！
412.939,2023-09-27 01:28:34,1414806806127346944,ab67d751,#FFFFFF,1,25,rikki输麻了
413.028,2023-09-29 20:32:08,1416831934814052352,1596a09a,#FFFFFF,1,25,劫营速战，措手不及
413.17,2023-08-15 17:51:27,1384136151275013632,fddc6851,#FFFFFF,1,25,rikki:我都没来过。。。
413.51,2023-09-25 17:01:36,1413826864233154048,02eef2da,#FFFFFF,1,25,此乃重力的井底
413.637,2023-08-14 18:38:54,1383435260930730496,d4e33752,#FFFFFF,1,25,爱灯，赢！
413.769,2023-08-12 12:17:24,1381793692830215936,f1088d0c,#FFFFFF,5,25,精致的收集癖！舒适
413.798,2023-08-14 22:00:34,1383536762533771520,5819263d,#FFFFFF,1,25,立希女士有来过吗
413.798,2023-09-24 06:42:33,1412790515610601216,5e75e482,#FFFFFF,1,25,赢！
414.227,2023-09-23 23:16:31,1412566019750240000,e2b774e3,#FFFFFF,1,25,立希：那我呢？
414.895,2023-08-18 18:11:26,1386320540863840256,708864e7,#FEF102,5,25,击穿上党，直取咸阳！
414.99,2023-08-14 02:11:31,1382938296656688384,0d87bf15,#FFFFFF,1,25,win
415.174,2023-08-15 00:30:58,1383612463253260800,d90c8144,#FFFFFF,1,25,想要亮闪闪
415.718,2023-09-26 00:04:58,1414039955444971776,c8f7f28a,#FFFFFF,1,25,之前好像提过她家就住在月之森后面吧
416.659,2023-09-27 19:24:57,1415348566087769856,41aae743,#FFFFFF,1,25,赢！
416.768,2023-08-18 04:22:04,1385903105928870912,68d685f0,#E70012,1,25,这算超大赢
416.83,2023-08-16 14:20:46,1384754887610760704,69f0201d,#FFFFFF,1,25,rikki大失败
417.303,2023-09-25 22:33:00,1413993667274098176,f171f665,#FFFFFF,1,25,这一段运镜好棒啊
417.373,2023-08-11 22:01:20,1381362822189351936,49b9e9d8,#FFFFFF,1,25,爱音完美对标祥子
417.534,2023-08-14 20:42:17,1383497358096342528,2ad30db2,#FFFFFF,1,25,有人没去过灯宝的家，我不说是谁
417.554,2023-08-12 17:51:11,1381961692589608448,701db835,#FFFFFF,1,25,张哥你怎么在这
417.705,2023-08-16 02:39:43,1384402042491296768,a6b40b95,#FFFFFF,1,25,立希快来，孤女寡女共处一室太不健全了
417.98,2023-08-12 14:42:28,1381866704900164352,2115c4cb,#FFFFFF,1,25,←呱太
418.109,2023-08-18 19:19:48,1386354948542845184,4dd92c8d,#FFFFFF,1,25,呱太
418.664,2023-09-25 19:24:23,1413898737222236416,293328fa,#FFFFFF,1,25,去灯宝家里了，好耶
418.835,2023-10-01 14:07:02,1418087663931499264,ea790349,#FFFFFF,1,25,爱音の大胜利
418.95,2023-08-15 06:05:39,1383780913556526848,6cc320ed,#FFFFFF,1,25,Win！
418.978,2023-09-26 22:33:40,1414718774858331648,f77a6f5d,#FFFFFF,1,25,有呱太
419.079,2023-09-26 19:50:26,1414636619541082368,211aa11e,#FFFFFF,1,25,爱音，赢
419.216,2023-08-14 13:20:49,1383275166536504064,97a5d137,#009843,1,25,ゲコたww
419.475,2023-08-15 15:07:06,1384053432822096896,70850264,#FFFFFF,1,25,立希：明明是我先来的
419.487,2023-09-24 23:50:01,1413307657305194496,f2771491,#FFFFFF,1,25,呱
419.753,2023-08-14 12:50:01,1383259665344882176,71afea0a,#FFFFFF,5,25,旋转镜头suki
419.986,2023-09-29 21:37:52,1416865018594586112,201a7aec,#FFFFFF,1,25,赢
420.225,2023-10-01 17:24:20,1418186964003220224,56ad21f4,#FFFFFF,1,25,灯原来是对什么感兴趣的都有收集癖啊哈哈哈哈
420.426,2023-09-30 22:15:41,1417608828890920704,c291d6d1,#00A0EA,1,25,第二个人来灯家了
420.465,2023-09-30 20:53:31,1417567472181452800,93c1a174,#FFFFFF,1,25,呱太
420.968,2023-08-19 20:28:18,1387114197921306368,dc4d9369,#FE0302,5,25,爱音酱大胜利！
420.992,2023-08-18 05:20:40,1385932596567200768,e6462add,#FFFFFF,1,25,反观某位鼓手根本进不了门
421.824,2023-08-12 00:23:22,1381434310720347136,1d370cfa,#FFFFFF,1,25,不许摸：低调的炫个技
422.63,2023-08-12 23:10:12,1382122258038234112,918e2ab2,#FFFFFF,1,25,小灯和她的动物朋友
422.904,2023-09-30 14:19:09,1417368980074746368,66de738d,#E70012,5,25,这就是3D的强大吗，好丝滑
422.931,2023-08-13 13:54:17,1382567232361513728,4a8bca33,#FFFFFF,1,25,3d作画，旋转镜头就信手拈来
423.05,2023-09-25 03:34:15,1413420517712521984,2ec97ee7,#FFFFFF,1,25,突然想到呱太
423.519,2023-08-12 23:54:52,1382144741319300864,ef9ee41a,#FFFFFF,1,25,可爱捏
423.654,2023-09-26 12:38:57,1414419444125744640,f660e210,#FFFFFF,1,25,强迫症啊
423.84,2023-09-24 14:27:39,1413024606469765888,b4dc316f,#FFFFFF,1,25,爱音酱大胜利
424.464,2023-08-14 00:42:35,1382893530246101504,86411648,#FFFFFF,1,25,立希现在什么表情
424.986,2023-09-29 15:44:21,1416687092653666304,24e9e6e7,#FFFFFF,1,25,赢
426.067,2023-09-25 16:35:20,1413813650950687488,f05bc724,#FFFFFF,1,25,痛墙！
426.84,2023-09-24 02:39:37,1412668245827253760,d8a1c75e,#FFFFFF,1,25,正在观察重力井的爱音同学.gb
427.259,2023-10-01 02:04:30,1417724000074893056,21c92798,#FFFFFF,1,25,diy部
427.333,2023-09-30 00:59:15,1416966380552818432,360ac405,#FFFFFF,1,25,洞洞板！
427.4,2023-09-28 23:15:24,1416189338282208000,69b878c2,#FFFFFF,1,25,拍个照发給立希
428.327,2023-09-24 09:28:04,1412873819126995968,87ea7c92,#FFFFFF,1,25,好可爱哦
428.373,2023-09-25 19:36:59,1413905073012199168,39163a81,#FFFFFF,1,25,好可爱
429.015,2023-08-15 13:01:47,1383990361067762176,4ead21b7,#FFFFFF,1,25,相册好多
429.386,2023-09-23 04:42:22,1412005246892505088,41010b28,#FFFFFF,1,25,确实很喜欢收集东西呢
430.117,2023-09-29 09:23:43,1416495514303921408,3cc8c0a5,#FFFFFF,1,25,爱音赢了
430.416,2023-09-27 17:53:07,1415302345008593408,d502408e,#FFFFFF,1,25,灯宝的房间和她一样，都好可爱呀
430.713,2023-08-12 15:04:16,1381877684111749376,af71f413,#FFFFFF,1,25,什么骨灰级收集控
431.686,2023-08-18 23:37:31,1386484661085391360,a3647bb8,#FFFFFF,1,25,此时立希女士正在学习
431.813,2023-08-17 15:01:06,1385499967304581888,47debaef,#FFFFFF,1,25,这布局好喜欢
432.233,2023-09-25 17:44:15,1413848333046708224,9a75cce9,#FFFFFF,1,25,收藏家
434.706,2023-08-11 23:29:21,1381407121656245504,42b6dc2a,#FFFFFF,1,25,可爱的房间
434.738,2023-09-26 03:38:47,1414147570623621632,d619192a,#FFFFFF,1,25,灯宝号可爱
434.826,2023-08-14 16:16:13,1383363446116038656,230bb034,#FFFFFF,1,25,世界名画《立希在作曲》
435.058,2023-09-23 23:18:12,1412566868132247040,20c403f3,#E70012,5,25,立希:“为什么要去她家？!”
435.496,2023-08-12 23:07:43,1382121009225917184,a41ed1f0,#FEF102,5,25,飲み物
435.587,2023-09-26 20:53:52,1414668549452157184,f5a4e78f,#FFFFFF,5,25,饮み物
435.93,2023-08-13 22:01:03,1382812231305136128,a9823043,#FFFFFF,1,25,誰來把牛奶P成紅茶(
437.801,2023-09-25 19:52:23,1413912826971788544,abcfbb6f,#FFFFFF,1,25,i0
438.398,2023-08-16 20:23:56,1384937678692543232,906d636e,#002E72,1,25,再给我来一只怪里怪浪的汤匙
439.175,2023-08-12 13:34:05,1381832288404530432,cf72ba4b,#FFFFFF,1,25,昏睡牛奶（雾）
439.187,2023-08-11 22:24:13,1381374338858633472,906d636e,#FFFFFF,1,25,立希喝海铃奶，爱音喝灯奶
439.287,2023-10-01 17:40:14,1418194965594704640,2b86ba05,#FFFFFF,1,25,哈哈哈 什么小学生 用牛奶招待朋友
439.648,2023-09-23 10:11:08,1412170717990064640,2d9c9d7e,#FFFFFF,1,25,爱音就是好久不喝奶才会那么平
439.656,2023-09-25 19:24:47,1413898934614810624,293328fa,#FFFFFF,1,25,可爱
439.774,2023-10-01 18:13:25,1418211669569562880,edb6ea4a,#FFFFFF,1,25,牛牛
439.82,2023-09-27 02:48:47,1414847184683375616,9ab23e3f,#FFFFFF,1,25,愛音和祥子對不同的東西懷念也挺有趣
439.843,2023-08-16 15:24:26,1384786930574595072,06dfe2a5,#FFFFFF,1,25,招待客人是用牛奶的吗
440.329,2023-08-13 18:38:51,1382710456837687808,13a6abed,#FFFFFF,1,25,灯招待客人喝奶，堪比祥子进KTV喝茶的怪操作
441.06,2023-09-23 14:57:16,1412314735390904576,c82cb2e0,#FFFFFF,1,25,这就是爱音最小的原因吗
441.149,2023-10-01 09:02:19,1417934290406382336,9b4294d1,#FFFFFF,1,25,立女士输麻了
441.514,2023-09-27 20:32:28,1415382553212344832,c6023b43,#FFFFFF,1,25,为什么两杯水还要端个盘子
442.063,2023-09-28 02:00:37,1415547712698406656,f67d2cfa,#FFFFFF,1,25,希腊奶
442.858,2023-09-28 10:04:38,1415791333284537344,61aa79e7,#FFFFFF,1,25,飲み物
443.272,2023-08-14 19:09:01,1383450418549407744,8a8dff6c,#FFFFFF,1,25,想必也是新鲜的
443.603,2023-09-26 13:04:21,1414432233842200064,9c486f98,#FFFFFF,1,25,怀念英国吗？
443.691,2023-09-24 00:23:38,1412599800691679488,45e1f832,#FFFFFF,1,25,沙。。。（致死量
443.751,2023-08-15 00:07:30,1383600652915198720,eec6e1ba,#FFFFFF,1,25,哇，好suang口啊
443.868,2023-08-13 14:55:32,1382598057795153152,a4709db4,#FFFFFF,1,25,和那个杀手永别后就没喝过
444.619,2023-09-23 00:08:10,1411867238805707776,30d1829d,#FFFFFF,1,25,灯也是个小土豪了，这么多收藏
444.627,2023-09-30 21:09:50,1417575684754565888,56657137,#FFFFFF,1,25,看得我也想喝牛奶了
444.636,2023-09-26 17:41:36,1414571780659629824,a4709db4,#FFFFFF,1,25,这就是你游戏建模输给初中生的原因
444.904,2023-10-01 14:08:12,1418088249246909440,ea790349,#FFFFFF,1,25,好喝吗？刚挤的（doge）
445.582,2023-09-23 03:01:01,1411954237268643328,897b85a3,#FFFFFF,1,25,我也想喝灯宝的奶
445.642,2023-10-01 19:57:22,1418263989292692736,48a10397,#FFFFFF,1,25,怎么只给半杯啊（恼）
446.406,2023-08-12 21:32:58,1382073315518493184,a5b0e8ae,#FFFFFF,1,25,牛奶是什么很值得怀念的东西吗
448.73,2023-08-19 22:15:38,1411716562821805312,f2d55dde,#FFFFFF,1,25,一口就喝完了
449.403,2023-09-26 10:11:29,1414345223240359168,802e8a3a,#FFFFFF,1,25,一般都是用麦茶或者果汁招待客人的吧，牛奶是给小孩喝的
449.582,2023-08-13 13:22:09,1382551062330176512,af3099bd,#FFFFFF,1,25,我是挺怀念的，牛奶小时候爱喝现在不爱喝了，现在喜欢喝奶茶
449.72,2023-10-01 18:13:05,1418211499280710144,edb6ea4a,#FFFFFF,1,25,牛牛
450.919,2023-08-13 12:36:27,1382528059206557440,d4e33752,#FFFFFF,1,25,可能伦敦没牛奶喝吧
450.965,2023-09-24 18:25:00,1413144069533941504,5af6a3ba,#FFFFFF,1,25,应该是一般只有招待小孩子才会端牛奶，所以才会“怀念”吧
451.078,2023-08-12 13:27:00,1381828722113454336,e6ab1921,#FFFFFF,1,25,我是
451.134,2023-08-13 11:20:53,1382490023521402880,2775e689,#FFFFFF,1,25,只有招待小孩子用牛奶 也体现了灯没朋友平时不招待人
451.345,2023-08-13 09:24:57,1382431669855894016,6b9c5091,#FFFFFF,1,25,因为小朋友才会喝吧
451.502,2023-08-19 02:17:44,1386565301193382144,1d2fb0da,#FFFFFF,1,25,这个镜头什么意思
452.073,2023-09-25 13:45:33,1413728196360565248,9c9e096a,#FFFFFF,1,25,小学喝的比较多长大基本不喝了吧（虽然我现在还在喝）
452.634,2023-09-23 13:43:23,1412277553816920832,b38c2bbc,#FFFFFF,1,25,你们猜为什么圣爱音的cup最小
452.729,2023-08-12 12:18:28,1381794233752893184,f1088d0c,#FFFFFF,5,25,第三集的镖旋回来力
452.761,2023-08-16 22:41:43,1385007027516134912,476c00c6,#E70012,1,25,非常的新鲜，非常的美味
453.203,2023-08-18 13:05:19,1386166467929819648,994b65cc,#FFFFFF,1,25,伦敦天天喝，回国之后没怎么喝吧
453.32,2023-08-11 19:41:08,1381292254634741760,2361c4b7,#FFFFFF,1,25,没想到当时祥子对独角仙感兴趣，是因为青梅竹马而不是灯
453.545,2023-09-23 00:54:07,1411890369695612928,b69c4791,#FFFFFF,1,25,爱音一直不喝牛奶所以平的彻底（bushi
453.586,2023-09-30 23:29:45,1417646105482731776,ed97d2e9,#FFFFFF,1,25,感觉做客一般用茶咖啡果汁招待，灯宝端牛奶好可爱哦
453.744,2023-09-26 04:27:30,1414172093829999360,b116b5d9,#FFFFFF,1,25,这里回收了之前小祥说的 自己最喜欢独角仙笔记本
453.749,2023-09-29 02:43:41,1416294170045348096,9be2186f,#FFFFFF,1,25,虫子就是虫子 我将两只7星龙族怪兽 哦芭雷！！、
453.886,2023-09-27 19:06:21,1415339204753323008,4888c11d,#FFFFFF,1,25,电弧星
453.902,2023-08-17 09:12:29,1385324498085080832,20af55c7,#FFAA02,5,25,灯拿膝盖走路，suki
455.893,2023-10-01 17:29:30,1418189564597798912,6a6fbad8,#FFFFFF,1,25,我也怕虫子
456.46,2023-08-13 17:25:29,1382673529413095168,b9851cb0,#FFFFFF,1,25,小时候喝牛奶，长大喝各种饮料了
457.54,2023-08-14 21:18:13,1383515449916301312,924ec5ce,#FFFFFF,1,25,不是爱音你连图片都怕啊
457.868,2023-08-12 15:46:44,1381899050894343424,3059ad72,#FFFFFF,1,25,虫は虫！
457.918,2023-08-14 17:01:37,1383386291860711936,adf885b7,#FFFFFF,1,25,『螺旋阶梯』 『 独角仙』 『废墟街道』 『无花果塔』 『独角仙』 『苦伤道』 『独角仙』 『特异点』 『乔托』 『天使』 『绣球花』 『独角仙』 『特异点』 『秘密皇帝』
458.247,2023-09-29 18:41:36,1416776301397719808,e43c9ae5,#FFFFFF,5,25,独角仙的话题祥子也专门提过 这是她和初华的爱好 也用过很久十五行记事本
458.398,2023-08-18 23:39:55,1386485866553402880,bc4d3793,#FFFFFF,5,25,十四句密语要来咯
458.415,2023-09-26 21:05:18,1414674304054244096,192a1b43,#FE0302,5,25,Made in Heaven！
458.422,2023-09-25 01:32:29,1413359227967559168,0f78761c,#FEF102,5,25,螺旋阶梯
458.47,2023-08-16 18:06:06,1384868306624083968,44388bc4,#E70012,5,25,甲斗
458.625,2023-09-22 22:24:08,1411814876820878080,2b2c37c8,#FFFFFF,1,25,之前没有独角虫，祥子用过所以去收集了吗？
458.834,2023-09-29 00:59:36,1416241779975536128,183fc0d0,#FFFFFF,1,25,这里是想表达爱音和祥子虽然都是灯的白月光，但终究是不同
